Date,Humidity (%)
2024-08-30 9:34:17,43.00
2024-08-30 9:24:17,44.00
2024-08-30 9:14:17,45.00
2024-08-30 9:04:17,45.00
2024-08-30 8:54:17,45.00
2024-08-30 8:44:17,45.00
2024-08-30 8:34:17,45.00
2024-08-30 8:24:17,45.00
2024-08-30 8:14:17,47.00
2024-08-30 8:04:17,48.00
2024-08-30 7:54:17,45.00
2024-08-30 7:44:17,50.00
2024-08-30 7:34:17,51.00
2024-08-30 7:24:17,50.00
2024-08-30 7:14:17,45.00
2024-08-30 7:04:17,49.00
2024-08-30 6:54:17,50.00
2024-08-30 6:44:17,46.00
2024-08-30 6:34:17,48.00
2024-08-30 6:24:17,51.00
2024-08-30 6:14:17,50.00
2024-08-30 6:04:17,43.00
2024-08-30 5:54:17,48.00
2024-08-30 5:44:17,50.00
2024-08-30 5:34:17,51.00
2024-08-30 5:24:17,49.00
2024-08-30 5:14:17,44.00
2024-08-30 5:04:17,49.00
2024-08-30 4:54:17,50.00
2024-08-30 4:44:17,43.00
2024-08-30 4:34:17,41.00
2024-08-30 4:24:17,44.00
2024-08-30 4:14:17,43.00
2024-08-30 4:04:17,43.00
2024-08-30 3:54:17,43.00
2024-08-30 3:44:17,44.00
2024-08-30 3:34:17,44.00
2024-08-30 3:24:17,44.00
2024-08-30 3:14:17,44.00
2024-08-30 3:04:17,44.00
2024-08-30 2:54:17,44.00
2024-08-30 2:44:17,44.00
2024-08-30 2:34:17,44.00
2024-08-30 2:24:17,44.00
2024-08-30 2:14:17,44.00
2024-08-30 2:04:17,45.00
2024-08-30 1:54:17,44.00
2024-08-30 1:44:17,45.00
2024-08-30 1:34:17,45.00
2024-08-30 1:24:17,45.00
2024-08-30 1:14:17,45.00
2024-08-30 1:04:17,44.00
2024-08-30 0:54:17,44.00
2024-08-30 0:44:17,44.00
2024-08-30 0:34:17,44.00
2024-08-30 0:24:17,44.00
2024-08-30 0:14:17,45.00
2024-08-30 0:04:17,45.00
2024-08-29 23:54:17,44.00
2024-08-29 23:44:17,44.00
2024-08-29 23:34:17,44.00
2024-08-29 23:24:17,45.00
2024-08-29 23:14:17,45.00
2024-08-29 23:04:17,45.00
2024-08-29 22:54:17,45.00
2024-08-29 22:44:17,45.00
2024-08-29 22:34:17,46.00
2024-08-29 22:24:17,46.00
2024-08-29 22:14:17,46.00
2024-08-29 22:04:17,47.00
2024-08-29 21:54:17,47.00
2024-08-29 21:44:17,47.00
2024-08-29 21:34:17,48.00
2024-08-29 21:24:17,49.00
2024-08-29 21:14:17,50.00
2024-08-29 21:04:17,51.00
2024-08-29 20:54:17,53.00
2024-08-29 20:44:17,54.00
2024-08-29 20:34:17,59.00
2024-08-29 20:24:17,61.00
2024-08-29 20:14:17,58.00
2024-08-29 20:04:17,53.00
2024-08-29 19:54:17,53.00
2024-08-29 19:44:17,46.00
2024-08-29 19:34:17,47.00
2024-08-29 19:24:17,47.00
2024-08-29 19:14:17,48.00
2024-08-29 19:04:17,49.00
2024-08-29 18:54:17,47.00
2024-08-29 18:44:17,47.00
2024-08-29 18:34:17,49.00
2024-08-29 18:24:17,48.00
2024-08-29 18:14:17,47.00
2024-08-29 18:04:17,48.00
2024-08-29 17:54:17,50.00
2024-08-29 17:44:17,46.00
2024-08-29 17:34:17,48.00
2024-08-29 17:24:17,38.00
2024-08-29 17:14:17,40.00
2024-08-29 17:04:17,42.00
2024-08-29 16:54:17,41.00
2024-08-29 16:44:17,41.00
2024-08-29 16:34:17,41.00
2024-08-29 16:24:17,42.00
2024-08-29 16:14:17,42.00
2024-08-29 16:04:17,43.00
2024-08-29 15:54:17,43.00
2024-08-29 15:44:17,47.00
2024-08-29 15:34:17,45.00
2024-08-29 15:24:17,47.00
2024-08-29 15:14:18,47.00
2024-08-29 15:04:17,44.00
2024-08-29 14:54:17,45.00
2024-08-29 14:44:17,46.00
2024-08-29 14:34:17,47.00
2024-08-29 14:24:17,46.00
2024-08-29 14:14:17,47.00
2024-08-29 14:04:17,41.00
2024-08-29 13:54:17,46.00
2024-08-29 13:44:17,47.00
2024-08-29 13:34:17,48.00
2024-08-29 13:24:17,43.00
2024-08-29 13:14:17,48.00
2024-08-29 13:04:17,47.00
2024-08-29 12:54:17,46.00
2024-08-29 12:44:17,47.00
2024-08-29 12:34:17,48.00
2024-08-29 12:24:17,45.00
2024-08-29 12:14:17,47.00
2024-08-29 12:04:18,45.00
2024-08-29 11:54:17,46.00
2024-08-29 11:44:17,47.00
2024-08-29 11:34:17,43.00
2024-08-29 11:24:17,46.00
2024-08-29 11:14:17,44.00
2024-08-29 11:04:17,43.00
2024-08-29 10:54:17,43.00
2024-08-29 10:44:17,43.00
2024-08-29 10:34:17,43.00
2024-08-29 10:24:17,43.00
2024-08-29 10:14:17,43.00
2024-08-29 10:04:17,45.00
2024-08-29 9:54:17,46.00
2024-08-29 9:44:17,44.00
2024-08-29 9:34:17,46.00
2024-08-29 9:24:17,42.00
2024-08-29 9:14:17,46.00
2024-08-29 9:04:17,41.00
2024-08-29 8:54:17,46.00
2024-08-29 8:44:17,41.00
2024-08-29 8:34:17,46.00
2024-08-29 8:24:17,44.00
2024-08-29 8:14:17,44.00
2024-08-29 8:04:17,44.00
2024-08-29 7:54:17,44.00
2024-08-29 7:44:17,44.00
2024-08-29 7:34:17,44.00
2024-08-29 7:24:17,44.00
2024-08-29 7:14:17,45.00
2024-08-29 7:04:17,47.00
2024-08-29 6:54:17,45.00
2024-08-29 6:44:18,46.00
2024-08-29 6:34:17,43.00
2024-08-29 6:24:17,47.00
2024-08-29 6:14:17,42.00
2024-08-29 6:04:17,47.00
2024-08-29 5:54:17,45.00
2024-08-29 5:44:17,48.00
2024-08-29 5:34:17,46.00
2024-08-29 5:24:17,44.00
2024-08-29 5:14:17,47.00
2024-08-29 5:04:17,46.00
2024-08-29 4:54:17,42.00
2024-08-29 4:44:17,47.00
2024-08-29 4:34:17,40.00
2024-08-29 4:24:17,43.00
2024-08-29 4:14:17,41.00
2024-08-29 4:04:17,40.00
2024-08-29 3:54:17,40.00
2024-08-29 3:44:17,40.00
2024-08-29 3:34:17,39.00
2024-08-29 3:24:17,39.00
2024-08-29 3:14:17,39.00
2024-08-29 3:04:17,39.00
2024-08-29 2:54:17,39.00
2024-08-29 2:44:17,39.00
2024-08-29 2:34:17,39.00
2024-08-29 2:24:17,39.00
2024-08-29 2:14:17,39.00
2024-08-29 2:04:17,39.00
2024-08-29 1:54:17,39.00
2024-08-29 1:44:17,39.00
2024-08-29 1:34:17,39.00
2024-08-29 1:24:17,39.00
2024-08-29 1:14:17,39.00
2024-08-29 1:04:17,39.00
2024-08-29 0:54:17,39.00
2024-08-29 0:44:17,39.00
2024-08-29 0:34:17,40.00
2024-08-29 0:24:17,40.00
2024-08-29 0:14:17,40.00
2024-08-29 0:04:17,40.00
2024-08-28 23:54:17,40.00
2024-08-28 23:44:17,40.00
2024-08-28 23:34:17,40.00
2024-08-28 23:24:17,40.00
2024-08-28 23:14:17,40.00
2024-08-28 23:04:17,40.00
2024-08-28 22:54:17,41.00
2024-08-28 22:44:17,41.00
2024-08-28 22:34:17,40.00
2024-08-28 22:24:17,40.00
2024-08-28 22:14:17,40.00
2024-08-28 22:04:17,40.00
2024-08-28 21:54:17,40.00
2024-08-28 21:44:17,40.00
2024-08-28 21:34:17,40.00
2024-08-28 21:24:17,40.00
2024-08-28 21:14:17,40.00
2024-08-28 21:04:17,39.00
2024-08-28 20:54:17,39.00
2024-08-28 20:44:17,39.00
2024-08-28 20:34:17,39.00
2024-08-28 20:24:17,39.00
2024-08-28 20:14:17,39.00
2024-08-28 20:04:17,39.00
2024-08-28 19:54:17,39.00
2024-08-28 19:44:17,39.00
2024-08-28 19:34:17,39.00
2024-08-28 19:24:17,39.00
2024-08-28 19:14:17,39.00
2024-08-28 19:04:17,39.00
2024-08-28 18:54:17,40.00
2024-08-28 18:44:17,40.00
2024-08-28 18:34:17,40.00
2024-08-28 18:24:17,40.00
2024-08-28 18:14:17,40.00
2024-08-28 18:04:17,40.00
2024-08-28 17:54:17,41.00
2024-08-28 17:44:17,41.00
2024-08-28 17:34:17,41.00
2024-08-28 17:24:17,40.00
2024-08-28 17:14:17,39.00
2024-08-28 17:04:17,36.00
2024-08-28 16:54:17,32.00
2024-08-28 16:44:17,31.00
2024-08-28 16:34:17,31.00
2024-08-28 16:24:17,33.00
2024-08-28 16:14:17,36.00
2024-08-28 16:04:17,36.00
2024-08-28 15:54:17,36.00
2024-08-28 15:44:17,36.00
2024-08-28 15:34:17,36.00
2024-08-28 15:24:17,36.00
2024-08-28 15:14:17,36.00
2024-08-28 15:04:17,37.00
2024-08-28 14:54:17,37.00
2024-08-28 14:44:17,37.00
2024-08-28 14:34:17,37.00
2024-08-28 14:24:17,37.00
2024-08-28 14:14:17,37.00
2024-08-28 14:04:17,37.00
2024-08-28 13:54:17,37.00
2024-08-28 13:44:17,37.00
2024-08-28 13:34:17,37.00
2024-08-28 13:24:17,37.00
2024-08-28 13:14:17,38.00
2024-08-28 13:04:17,38.00
2024-08-28 12:54:17,38.00
2024-08-28 12:44:17,38.00
2024-08-28 12:34:17,38.00
2024-08-28 12:24:17,38.00
2024-08-28 12:14:17,38.00
2024-08-28 12:04:18,38.00
2024-08-28 11:54:17,39.00
2024-08-28 11:44:17,40.00
2024-08-28 11:34:17,40.00
2024-08-28 11:24:17,40.00
2024-08-28 11:14:17,40.00
2024-08-28 11:04:17,41.00
2024-08-28 10:54:17,39.00
2024-08-28 10:44:17,38.00
2024-08-28 10:34:17,38.00
2024-08-28 10:24:17,37.00
2024-08-28 10:14:17,36.00
2024-08-28 10:04:17,43.00
2024-08-28 9:54:17,40.00
2024-08-28 9:44:17,40.00
2024-08-28 9:34:17,39.00
2024-08-28 9:24:17,40.00
2024-08-28 9:14:17,40.00
2024-08-28 9:04:17,40.00
2024-08-28 8:54:17,41.00
2024-08-28 8:44:17,42.00
2024-08-28 8:34:17,40.00
2024-08-28 8:24:17,39.00
2024-08-28 8:14:17,39.00
2024-08-28 8:04:17,44.00
2024-08-28 7:54:17,44.00
2024-08-28 7:44:17,46.00
2024-08-28 7:34:17,45.00
2024-08-28 7:24:17,42.00
2024-08-28 7:14:17,40.00
2024-08-28 7:04:17,40.00
2024-08-28 6:54:17,45.00
2024-08-28 6:44:17,46.00
2024-08-28 6:34:17,46.00
2024-08-28 6:24:17,45.00
2024-08-28 6:14:18,43.00
2024-08-28 6:04:17,41.00
2024-08-28 5:54:17,39.00
2024-08-28 5:44:17,44.00
2024-08-28 5:34:17,46.00
2024-08-28 5:24:17,47.00
2024-08-28 5:14:17,46.00
2024-08-28 5:04:17,40.00
2024-08-28 4:54:17,44.00
2024-08-28 4:44:17,46.00
2024-08-28 4:34:17,43.00
2024-08-28 4:24:17,40.00
2024-08-28 4:14:17,44.00
2024-08-28 4:04:17,40.00
2024-08-28 3:54:17,44.00
2024-08-28 3:44:17,40.00
2024-08-28 3:34:17,44.00
2024-08-28 3:24:17,46.00
2024-08-28 3:14:17,38.00
2024-08-28 3:04:17,47.00
2024-08-28 2:54:17,45.00
2024-08-28 2:44:17,39.00
2024-08-28 2:34:17,47.00
2024-08-28 2:24:17,42.00
2024-08-28 2:14:18,43.00
2024-08-28 2:04:17,46.00
2024-08-28 1:54:17,46.00
2024-08-28 1:44:17,40.00
2024-08-28 1:34:17,44.00
2024-08-28 1:24:17,47.00
2024-08-28 1:14:17,46.00
2024-08-28 1:04:17,40.00
2024-08-28 0:54:17,44.00
2024-08-28 0:44:17,47.00
2024-08-28 0:34:17,41.00
2024-08-28 0:24:17,43.00
2024-08-28 0:14:17,46.00
2024-08-28 0:04:17,42.00
2024-08-27 23:54:17,44.00
2024-08-27 23:44:17,43.00
2024-08-27 23:34:17,40.00
2024-08-27 23:24:17,45.00
2024-08-27 23:14:17,38.00
2024-08-27 23:04:17,44.00
2024-08-27 22:54:17,35.00
2024-08-27 22:44:17,43.00
2024-08-27 22:34:17,37.00
2024-08-27 22:24:17,42.00
2024-08-27 22:14:17,34.00
2024-08-27 22:04:17,38.00
2024-08-27 21:54:17,38.00
2024-08-27 21:44:17,41.00
2024-08-27 21:34:17,37.00
2024-08-27 21:24:17,38.00
2024-08-27 21:14:17,37.00
2024-08-27 21:04:17,40.00
2024-08-27 20:54:17,41.00
2024-08-27 20:44:17,42.00
2024-08-27 20:34:17,38.00
2024-08-27 20:24:17,39.00
2024-08-27 20:14:17,42.00
2024-08-27 20:04:17,37.00
2024-08-27 19:54:17,40.00
2024-08-27 19:44:17,42.00
2024-08-27 19:34:17,37.00
2024-08-27 19:24:17,40.00
2024-08-27 19:14:17,41.00
2024-08-27 19:04:17,36.00
2024-08-27 18:54:17,41.00
2024-08-27 18:44:17,41.00
2024-08-27 18:34:17,42.00
2024-08-27 18:24:17,36.00
2024-08-27 18:14:17,38.00
2024-08-27 18:04:17,39.00
2024-08-27 17:54:17,38.00
2024-08-27 17:44:17,34.00
2024-08-27 17:34:17,33.00
2024-08-27 17:24:17,34.00
2024-08-27 17:14:17,32.00
2024-08-27 17:04:17,30.00
2024-08-27 16:54:17,32.00
2024-08-27 16:44:17,29.00
2024-08-27 16:34:17,30.00
2024-08-27 16:24:17,30.00
2024-08-27 16:14:17,30.00
2024-08-27 16:04:17,31.00
2024-08-27 15:54:17,31.00
2024-08-27 15:44:17,31.00
2024-08-27 15:34:17,30.00
2024-08-27 15:24:17,30.00
2024-08-27 15:14:17,32.00
2024-08-27 15:04:17,32.00
2024-08-27 14:54:17,35.00
2024-08-27 14:44:17,35.00
2024-08-27 14:34:17,35.00
2024-08-27 14:24:17,35.00
2024-08-27 14:14:17,35.00
2024-08-27 14:04:17,36.00
2024-08-27 13:54:17,36.00
2024-08-27 13:44:17,36.00
2024-08-27 13:34:17,36.00
2024-08-27 13:24:17,36.00
2024-08-27 13:14:17,36.00
2024-08-27 13:04:17,36.00
2024-08-27 12:54:17,36.00
2024-08-27 12:44:17,36.00
2024-08-27 12:34:17,36.00
2024-08-27 12:24:17,36.00
2024-08-27 12:14:17,37.00
2024-08-27 12:04:17,37.00
2024-08-27 11:54:17,37.00
2024-08-27 11:44:17,37.00
2024-08-27 11:34:17,37.00
2024-08-27 11:24:17,37.00
2024-08-27 11:14:17,38.00
2024-08-27 11:04:17,38.00
2024-08-27 10:54:17,38.00
2024-08-27 10:44:17,39.00
2024-08-27 10:34:17,39.00
2024-08-27 10:24:17,39.00
2024-08-27 10:14:17,40.00
2024-08-27 10:04:17,40.00
2024-08-27 9:54:17,40.00
2024-08-27 9:44:17,41.00
2024-08-27 9:34:17,41.00
2024-08-27 9:24:17,42.00
2024-08-27 9:14:17,42.00
2024-08-27 9:04:17,43.00
2024-08-27 8:54:17,42.00
2024-08-27 8:44:17,39.00
2024-08-27 8:34:17,38.00
2024-08-27 8:24:17,38.00
2024-08-27 8:14:17,39.00
2024-08-27 8:04:17,39.00
2024-08-27 7:54:17,39.00
2024-08-27 7:44:17,40.00
2024-08-27 7:34:17,40.00
2024-08-27 7:24:17,41.00
2024-08-27 7:14:17,41.00
2024-08-27 7:04:17,42.00
2024-08-27 6:54:17,43.00
2024-08-27 6:44:17,44.00
2024-08-27 6:34:17,42.00
2024-08-27 6:24:17,40.00
2024-08-27 6:14:17,44.00
2024-08-27 6:04:17,47.00
2024-08-27 5:54:17,47.00
2024-08-27 5:44:17,47.00
2024-08-27 5:34:17,41.00
2024-08-27 5:24:17,42.00
2024-08-27 5:14:17,45.00
2024-08-27 5:04:17,46.00
2024-08-27 4:54:17,48.00
2024-08-27 4:44:17,49.00
2024-08-27 4:34:17,46.00
2024-08-27 4:24:17,43.00
2024-08-27 4:14:17,46.00
2024-08-27 4:04:17,48.00
2024-08-27 3:54:17,50.00
2024-08-27 3:44:17,47.00
2024-08-27 3:34:17,43.00
2024-08-27 3:24:17,44.00
2024-08-27 3:14:17,47.00
2024-08-27 3:04:17,49.00
2024-08-27 2:54:17,51.00
2024-08-27 2:44:17,43.00
2024-08-27 2:34:17,47.00
2024-08-27 2:24:17,49.00
2024-08-27 2:14:17,50.00
2024-08-27 2:04:17,51.00
2024-08-27 1:54:17,44.00
2024-08-27 1:44:17,50.00
2024-08-27 1:34:17,52.00
2024-08-27 1:24:17,46.00
2024-08-27 1:14:17,46.00
2024-08-27 1:04:17,49.00
2024-08-27 0:54:17,52.00
2024-08-27 0:44:17,46.00
2024-08-27 0:34:17,47.00
2024-08-27 0:24:17,51.00
2024-08-27 0:14:17,52.00
2024-08-27 0:04:17,45.00
2024-08-26 23:54:17,50.00
2024-08-26 23:44:17,45.00
2024-08-26 23:34:17,46.00
2024-08-26 23:24:17,50.00
2024-08-26 23:14:17,47.00
2024-08-26 23:04:17,43.00
2024-08-26 22:54:17,49.00
2024-08-26 22:44:17,42.00
2024-08-26 22:34:17,48.00
2024-08-26 22:24:17,38.00
2024-08-26 22:14:17,45.00
2024-08-26 22:04:17,40.00
2024-08-26 21:54:17,46.00
2024-08-26 21:44:17,42.00
2024-08-26 21:34:17,40.00
2024-08-26 21:24:17,37.00
2024-08-26 21:14:17,44.00
2024-08-26 21:04:17,44.00
2024-08-26 20:54:17,44.00
2024-08-26 20:44:17,38.00
2024-08-26 20:34:17,42.00
2024-08-26 20:24:17,39.00
2024-08-26 20:14:17,38.00
2024-08-26 20:04:17,36.00
2024-08-26 19:54:17,34.00
2024-08-26 19:44:17,31.00
2024-08-26 19:34:17,33.00
2024-08-26 19:24:17,34.00
2024-08-26 19:14:17,34.00
2024-08-26 19:04:17,36.00
2024-08-26 18:54:17,38.00
2024-08-26 18:44:17,38.00
2024-08-26 18:34:17,37.00
2024-08-26 18:24:17,36.00
2024-08-26 18:14:17,33.00
2024-08-26 18:04:17,31.00
2024-08-26 17:54:17,32.00
2024-08-26 17:44:17,34.00
2024-08-26 17:34:17,33.00
2024-08-26 17:24:17,31.00
2024-08-26 17:14:17,32.00
2024-08-26 17:04:17,34.00
2024-08-26 16:54:17,30.00
2024-08-26 16:44:17,31.00
2024-08-26 16:34:17,33.00
2024-08-26 16:24:17,32.00
2024-08-26 16:14:17,29.00
2024-08-26 16:04:17,28.00
2024-08-26 15:54:17,28.00
2024-08-26 15:44:17,27.00
2024-08-26 15:34:17,29.00
2024-08-26 15:24:18,29.00
2024-08-26 15:14:17,30.00
2024-08-26 15:04:17,29.00
2024-08-26 14:54:17,29.00
2024-08-26 14:44:17,30.00
2024-08-26 14:34:17,30.00
2024-08-26 14:24:17,30.00
2024-08-26 14:14:17,31.00
2024-08-26 14:04:17,31.00
2024-08-26 13:54:17,32.00
2024-08-26 13:44:17,32.00
2024-08-26 13:34:17,33.00
2024-08-26 13:24:17,33.00
2024-08-26 13:14:17,33.00
2024-08-26 13:04:17,34.00
2024-08-26 12:54:17,35.00
2024-08-26 12:44:17,36.00
2024-08-26 12:34:17,35.00
2024-08-26 12:24:17,35.00
2024-08-26 12:14:17,34.00
2024-08-26 12:04:17,34.00
2024-08-26 11:54:17,33.00
2024-08-26 11:44:17,33.00
2024-08-26 11:34:18,32.00
2024-08-26 11:24:17,31.00
2024-08-26 11:14:17,29.00
2024-08-26 11:04:17,29.00
2024-08-26 10:54:17,29.00
2024-08-26 10:44:17,29.00
2024-08-26 10:34:17,29.00
2024-08-26 10:24:17,29.00
2024-08-26 10:14:17,29.00
2024-08-26 10:04:17,29.00
2024-08-26 9:54:17,29.00
2024-08-26 9:44:17,29.00
2024-08-26 9:34:17,29.00
2024-08-26 9:24:17,28.00
2024-08-26 9:14:17,28.00
2024-08-26 9:04:17,28.00
2024-08-26 8:54:17,28.00
2024-08-26 8:44:17,28.00
2024-08-26 8:34:17,28.00
2024-08-26 8:24:17,28.00
2024-08-26 8:14:17,28.00
2024-08-26 8:04:17,28.00
2024-08-26 7:54:17,28.00
2024-08-26 7:44:17,28.00
2024-08-26 7:34:17,28.00
2024-08-26 7:24:17,28.00
2024-08-26 7:14:17,28.00
2024-08-26 7:04:17,28.00
2024-08-26 6:54:17,28.00
2024-08-26 6:44:17,28.00
2024-08-26 6:34:17,28.00
2024-08-26 6:24:17,28.00
2024-08-26 6:14:17,28.00
2024-08-26 6:04:17,28.00
2024-08-26 5:54:17,28.00
2024-08-26 5:44:17,28.00
2024-08-26 5:34:17,28.00
2024-08-26 5:24:17,28.00
2024-08-26 5:14:17,28.00
2024-08-26 5:04:17,28.00
2024-08-26 4:54:17,28.00
2024-08-26 4:44:17,28.00
2024-08-26 4:34:17,28.00
2024-08-26 4:24:17,28.00
2024-08-26 4:14:17,28.00
2024-08-26 4:04:17,28.00
2024-08-26 3:54:17,28.00
2024-08-26 3:44:17,28.00
2024-08-26 3:34:17,28.00
2024-08-26 3:24:17,28.00
2024-08-26 3:14:17,28.00
2024-08-26 3:04:17,28.00
2024-08-26 2:54:17,28.00
2024-08-26 2:44:17,28.00
2024-08-26 2:34:17,28.00
2024-08-26 2:24:17,28.00
2024-08-26 2:14:17,28.00
2024-08-26 2:04:17,28.00
2024-08-26 1:54:17,28.00
2024-08-26 1:44:17,28.00
2024-08-26 1:34:17,28.00
2024-08-26 1:24:17,28.00
2024-08-26 1:14:17,28.00
2024-08-26 1:04:17,28.00
2024-08-26 0:54:17,28.00
2024-08-26 0:44:17,28.00
2024-08-26 0:34:17,28.00
2024-08-26 0:24:17,28.00
2024-08-26 0:14:17,28.00
2024-08-26 0:04:17,28.00
2024-08-25 23:54:17,28.00
2024-08-25 23:44:17,28.00
2024-08-25 23:34:17,28.00
2024-08-25 23:24:17,28.00
2024-08-25 23:14:17,28.00
2024-08-25 23:04:17,28.00
2024-08-25 22:54:17,28.00
2024-08-25 22:44:17,28.00
2024-08-25 22:34:17,28.00
2024-08-25 22:24:17,28.00
2024-08-25 22:14:17,28.00
2024-08-25 22:04:17,27.00
2024-08-25 21:54:17,27.00
2024-08-25 21:44:17,27.00
2024-08-25 21:34:17,27.00
2024-08-25 21:24:17,28.00
2024-08-25 21:14:17,27.00
2024-08-25 21:04:17,27.00
2024-08-25 20:54:17,27.00
2024-08-25 20:44:17,27.00
2024-08-25 20:34:17,27.00
2024-08-25 20:24:17,27.00
2024-08-25 20:14:17,27.00
2024-08-25 20:04:17,27.00
2024-08-25 19:54:17,27.00
2024-08-25 19:44:17,27.00
2024-08-25 19:34:17,27.00
2024-08-25 19:24:17,27.00
2024-08-25 19:14:17,27.00
2024-08-25 19:04:17,27.00
2024-08-25 18:54:17,27.00
2024-08-25 18:44:17,27.00
2024-08-25 18:34:17,27.00
2024-08-25 18:24:17,27.00
2024-08-25 18:14:17,27.00
2024-08-25 18:04:17,27.00
2024-08-25 17:54:17,27.00
2024-08-25 17:44:17,27.00
2024-08-25 17:34:17,27.00
2024-08-25 17:24:17,26.00
2024-08-25 17:14:17,26.00
2024-08-25 17:04:17,26.00
2024-08-25 16:54:17,26.00
2024-08-25 16:44:17,26.00
2024-08-25 16:34:17,26.00
2024-08-25 16:24:17,26.00
2024-08-25 16:14:17,27.00
2024-08-25 16:04:17,26.00
2024-08-25 15:54:17,27.00
2024-08-25 15:44:17,27.00
2024-08-25 15:34:17,27.00
2024-08-25 15:24:17,27.00
2024-08-25 15:14:17,27.00
2024-08-25 15:04:17,27.00
2024-08-25 14:54:17,27.00
2024-08-25 14:44:17,27.00
2024-08-25 14:34:17,27.00
2024-08-25 14:24:17,27.00
2024-08-25 14:14:17,27.00
2024-08-25 14:04:17,27.00
2024-08-25 13:54:17,27.00
2024-08-25 13:44:17,27.00
2024-08-25 13:34:17,27.00
2024-08-25 13:24:17,27.00
2024-08-25 13:14:17,27.00
2024-08-25 13:04:17,28.00
2024-08-25 12:54:17,28.00
2024-08-25 12:44:17,28.00
2024-08-25 12:34:17,28.00
2024-08-25 12:24:17,28.00
2024-08-25 12:14:17,28.00
2024-08-25 12:04:17,28.00
2024-08-25 11:54:17,28.00
2024-08-25 11:44:17,28.00
2024-08-25 11:34:17,28.00
2024-08-25 11:24:17,28.00
2024-08-25 11:14:17,28.00
2024-08-25 11:04:17,28.00
2024-08-25 10:54:17,28.00
2024-08-25 10:44:17,28.00
2024-08-25 10:34:17,28.00
2024-08-25 10:24:17,28.00
2024-08-25 10:14:17,28.00
2024-08-25 10:04:17,28.00
2024-08-25 9:54:17,28.00
2024-08-25 9:44:17,28.00
2024-08-25 9:34:17,28.00
2024-08-25 9:24:17,28.00
2024-08-25 9:14:17,28.00
2024-08-25 9:04:17,28.00
2024-08-25 8:54:17,29.00
2024-08-25 8:44:17,29.00
2024-08-25 8:34:17,29.00
2024-08-25 8:24:17,29.00
2024-08-25 8:14:17,29.00
2024-08-25 8:04:17,29.00
2024-08-25 7:54:17,29.00
2024-08-25 7:44:17,29.00
2024-08-25 7:34:17,29.00
2024-08-25 7:24:17,29.00
2024-08-25 7:14:17,29.00
2024-08-25 7:04:17,29.00
2024-08-25 6:54:17,29.00
2024-08-25 6:44:17,29.00
2024-08-25 6:34:17,29.00
2024-08-25 6:24:17,29.00
2024-08-25 6:14:17,29.00
2024-08-25 6:04:17,29.00
2024-08-25 5:54:17,29.00
2024-08-25 5:44:17,29.00
2024-08-25 5:34:17,29.00
2024-08-25 5:24:17,29.00
2024-08-25 5:14:17,29.00
2024-08-25 5:04:17,29.00
2024-08-25 4:54:17,29.00
2024-08-25 4:44:17,29.00
2024-08-25 4:34:17,29.00
2024-08-25 4:24:17,29.00
2024-08-25 4:14:17,29.00
2024-08-25 4:04:17,29.00
2024-08-25 3:54:17,29.00
2024-08-25 3:44:17,29.00
2024-08-25 3:34:17,29.00
2024-08-25 3:24:17,29.00
2024-08-25 3:14:17,29.00
2024-08-25 3:04:17,29.00
2024-08-25 2:54:17,29.00
2024-08-25 2:44:17,29.00
2024-08-25 2:34:17,29.00
2024-08-25 2:24:17,29.00
2024-08-25 2:14:17,29.00
2024-08-25 2:04:17,29.00
2024-08-25 1:54:17,29.00
2024-08-25 1:44:17,29.00
2024-08-25 1:34:17,29.00
2024-08-25 1:24:17,29.00
2024-08-25 1:14:17,29.00
2024-08-25 1:04:17,28.00
2024-08-25 0:54:17,28.00
2024-08-25 0:44:17,28.00
2024-08-25 0:34:17,28.00
2024-08-25 0:24:17,28.00
2024-08-25 0:14:17,28.00
2024-08-25 0:04:17,28.00
2024-08-24 23:54:17,28.00
2024-08-24 23:44:17,28.00
2024-08-24 23:34:17,28.00
2024-08-24 23:24:17,28.00
2024-08-24 23:14:17,28.00
2024-08-24 23:04:17,28.00
2024-08-24 22:54:17,28.00
2024-08-24 22:44:17,28.00
2024-08-24 22:34:17,28.00
2024-08-24 22:24:17,28.00
2024-08-24 22:14:17,28.00
2024-08-24 22:04:17,28.00
2024-08-24 21:54:17,28.00
2024-08-24 21:44:17,28.00
2024-08-24 21:34:17,28.00
2024-08-24 21:24:17,28.00
2024-08-24 21:14:17,28.00
2024-08-24 21:04:17,28.00
2024-08-24 20:54:17,28.00
2024-08-24 20:44:17,28.00
2024-08-24 20:34:17,28.00
2024-08-24 20:24:17,28.00
2024-08-24 20:14:17,28.00
2024-08-24 20:04:17,28.00
2024-08-24 19:54:17,28.00
2024-08-24 19:44:17,28.00
2024-08-24 19:34:17,28.00
2024-08-24 19:24:17,27.00
2024-08-24 19:14:17,27.00
2024-08-24 19:04:17,27.00
2024-08-24 18:54:17,27.00
2024-08-24 18:44:17,27.00
2024-08-24 18:34:17,27.00
2024-08-24 18:24:17,27.00
2024-08-24 18:14:17,27.00
2024-08-24 18:04:17,27.00
2024-08-24 17:54:17,27.00
2024-08-24 17:44:17,27.00
2024-08-24 17:34:17,27.00
2024-08-24 17:24:17,26.00
2024-08-24 17:14:17,26.00
2024-08-24 17:04:17,26.00
2024-08-24 16:54:17,26.00
2024-08-24 16:44:17,26.00
